geneId,geneSymbol,diseaseId,diseaseName,diseaseClass,pmid,source,class
7356,SCGB1A1,C0004096,Asthma,C08;C20,15677460,LHGDN,2841
7356,SCGB1A1,C0004096,Asthma,C08;C20,15549500,BEFREE,2841
7356,SCGB1A1,C0004096,Asthma,C08;C20,18702901,BEFREE,2841
7356,SCGB1A1,C0004096,Asthma,C08;C20,9550363,BEFREE,2841
7356,SCGB1A1,C0004096,Asthma,C08;C20,22788242,BEFREE,2841
7356,SCGB1A1,C0004096,Asthma,C08;C20,12769755,BEFREE,2841
7356,SCGB1A1,C0004096,Asthma,C08;C20,12642831,BEFREE,2841
7356,SCGB1A1,C0004096,Asthma,C08;C20,11258696,BEFREE,2841
7356,SCGB1A1,C0004096,Asthma,C08;C20,15467329,LHGDN,2841
7356,SCGB1A1,C0004096,Asthma,C08;C20,15744536,BEFREE,2841
7356,SCGB1A1,C0004096,Asthma,C08;C20,12642831,LHGDN,2841
7356,SCGB1A1,C0004096,Asthma,C08;C20,17298427,BEFREE,2841
7356,SCGB1A1,C0004096,Asthma,C08;C20,19128353,BEFREE,2841
7356,SCGB1A1,C0004096,Asthma,C08;C20,10619808,BEFREE,2841
7356,SCGB1A1,C0038218,Status Asthmaticus,C08;C20,16387800,BEFREE,2841
7356,SCGB1A1,C0004096,Asthma,C08;C20,12100044,BEFREE,2841
7356,SCGB1A1,C0004096,Asthma,C08;C20,21255142,BEFREE,2841
7356,SCGB1A1,C0004096,Asthma,C08;C20,26439880,BEFREE,2841
7356,SCGB1A1,C0004096,Asthma,C08;C20,20736038,BEFREE,2841
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,17483372,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,15976322,LHGDN,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,16531745,LHGDN,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,16680034,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,15976322,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,18593823,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,25308402,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,16076849,LHGDN,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,20031629,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,24811296,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,18758746,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,18577828,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,17673701,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,16132950,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,26819196,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,16936202,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,16531745,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,18230803,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,16699592,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,15959806,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,19750004,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,14991056,LHGDN,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,17065663,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,11252174,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,16938803,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,15959806,LHGDN,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,14991056,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,18276913,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,17885212,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,16186412,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,22460558,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,18445538,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,19995791,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,15175273,BEFREE,1168
7391,USF1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,17673701,LHGDN,1168
7405,UVRAG,C0004096,Asthma,C08;C20,26315281,BEFREE,2841
7405,UVRAG,C0004096,Asthma,C08;C20,23837456,BEFREE,2841
7412,VCAM1,C0004096,Asthma,C08;C20,15059493,LHGDN,2841
7412,VCAM1,C0004096,Asthma,C08;C20,15661077,LHGDN,2841
7412,VCAM1,C0004096,Asthma,C08;C20,11398072,BEFREE,2841
7412,VCAM1,C0027051,Myocardial Infarction,C14,18078450,LHGDN,3393
7416,VDAC1,C0027051,Myocardial Infarction,C14,25488258,CTD_human,3393
7417,VDAC2,C0027051,Myocardial Infarction,C14,20601275,RGD,3393
7421,VDR,C0004096,Asthma,C08;C20,15663557,BEFREE,2841
7421,VDR,C0004096,Asthma,C08;C20,15282199,BEFREE,2841
7421,VDR,C0004096,Asthma,C08;C20,25845986,BEFREE,2841
7421,VDR,C0004096,Asthma,C08;C20,24082782,BEFREE,2841
7421,VDR,C0004096,Asthma,C08;C20,28407346,BEFREE,2841
7421,VDR,C1135191,Heart Failure- Systolic,C14,24500905,BEFREE,6000
7421,VDR,C0004096,Asthma,C08;C20,19852851,BEFREE,2841
7421,VDR,C0004096,Asthma,C08;C20,15282199,LHGDN,2841
7421,VDR,C0004096,Asthma,C08;C20,15282200,LHGDN,2841
7421,VDR,C0004096,Asthma,C08;C20,17224129,BEFREE,2841
7421,VDR,C0004096,Asthma,C08;C20,15282200,BEFREE,2841
7421,VDR,C0007785,Cerebral Infarction,C10;C14,25498546,CTD_human,6713
7421,VDR,C0007785,Cerebral Infarction,C10;C14,19344698,BEFREE,6713
7421,VDR,C0027051,Myocardial Infarction,C14,26699871,BEFREE,3393
7421,VDR,C0004096,Asthma,C08;C20,15651992,LHGDN,2841
7421,VDR,C0004096,Asthma,C08;C20,25353337,BEFREE,2841
7421,VDR,C0004096,Asthma,C08;C20,22532985,BEFREE,2841
7421,VDR,C0027051,Myocardial Infarction,C14,16207551,BEFREE,3393
7421,VDR,C0004096,Asthma,C08;C20,24885630,BEFREE,2841
7421,VDR,C0004096,Asthma,C08;C20,26750596,BEFREE,2841
7421,VDR,C0004096,Asthma,C08;C20,22051697,BEFREE,2841
7421,VDR,C0004096,Asthma,C08;C20,19247692,BEFREE,2841
7421,VDR,C0004096,Asthma,C08;C20,27551963,BEFREE,2841
7421,VDR,C0004096,Asthma,C08;C20,26011658,BEFREE,2841
7422,VEGFA,C0004096,Asthma,C08;C20,15201500,CTD_human,2841
7422,VEGFA,C0004096,Asthma,C08;C20,17906365,BEFREE,2841
7422,VEGFA,C0027051,Myocardial Infarction,C14,11279416,BEFREE,3393
7422,VEGFA,C0013537,Eclampsia,C13,14997002,BEFREE,10763
7422,VEGFA,C0007785,Cerebral Infarction,C10;C14,28823954,BEFREE,6713
7422,VEGFA,C0004096,Asthma,C08;C20,18188016,BEFREE,2841
7422,VEGFA,C0027051,Myocardial Infarction,C14,17134685,BEFREE,3393
7422,VEGFA,C0013537,Eclampsia,C13,19909248,BEFREE,10763
7422,VEGFA,C0004096,Asthma,C08;C20,11398081,BEFREE,2841
7422,VEGFA,C0004096,Asthma,C08;C20,17651148,LHGDN,2841
7422,VEGFA,C0004096,Asthma,C08;C20,14633511,BEFREE,2841
7422,VEGFA,C0004096,Asthma,C08;C20,16555282,BEFREE,2841
7422,VEGFA,C0007785,Cerebral Infarction,C10;C14,16784838,BEFREE,6713
7422,VEGFA,C0004096,Asthma,C08;C20,11907124,CTD_human,2841
7422,VEGFA,C0013537,Eclampsia,C13,16451124,BEFREE,10763
7422,VEGFA,C0004096,Asthma,C08;C20,16461129,BEFREE,2841
7422,VEGFA,C0007785,Cerebral Infarction,C10;C14,28060742,BEFREE,6713
7422,VEGFA,C0027051,Myocardial Infarction,C14,26279254,BEFREE,3393
7422,VEGFA,C0013537,Eclampsia,C13,11675477,BEFREE,10763
7422,VEGFA,C0027051,Myocardial Infarction,C14,17653104,BEFREE,3393
7422,VEGFA,C0027051,Myocardial Infarction,C14,15510173,BEFREE,3393
7422,VEGFA,C0007785,Cerebral Infarction,C10;C14,17881973,BEFREE,6713
7422,VEGFA,C0013537,Eclampsia,C13,16517614,BEFREE,10763
7422,VEGFA,C0004096,Asthma,C08;C20,22336080,BEFREE,2841
7422,VEGFA,C0004096,Asthma,C08;C20,22689881,BEFREE,2841
7422,VEGFA,C0027051,Myocardial Infarction,C14,26861446,BEFREE,3393
7422,VEGFA,C0004096,Asthma,C08;C20,17168735,LHGDN,2841
7422,VEGFA,C0027051,Myocardial Infarction,C14,23081990,BEFREE,3393
7422,VEGFA,C0004096,Asthma,C08;C20,19196819,BEFREE,2841
7422,VEGFA,C0004096,Asthma,C08;C20,17406066,BEFREE,2841
7422,VEGFA,C0004096,Asthma,C08;C20,20624651,BEFREE,2841
7422,VEGFA,C0007785,Cerebral Infarction,C10;C14,24338641,BEFREE,6713
7422,VEGFA,C0004096,Asthma,C08;C20,19479364,BEFREE,2841
7422,VEGFA,C0004096,Asthma,C08;C20,16630933,BEFREE,2841
7422,VEGFA,C0004096,Asthma,C08;C20,11174196,BEFREE,2841
7422,VEGFA,C0007785,Cerebral Infarction,C10;C14,16412436,BEFREE,6713
7422,VEGFA,C0004096,Asthma,C08;C20,16645174,LHGDN,2841
7422,VEGFA,C0027051,Myocardial Infarction,C14,15937083,BEFREE,3393
7422,VEGFA,C0027051,Myocardial Infarction,C14,20364398,BEFREE,3393
7422,VEGFA,C0027051,Myocardial Infarction,C14,19167769,BEFREE,3393
7422,VEGFA,C0013537,Eclampsia,C13,18469803,BEFREE,10763
7422,VEGFA,C0027051,Myocardial Infarction,C14,20019242,BEFREE,3393
7422,VEGFA,C0007785,Cerebral Infarction,C10;C14,16641198,BEFREE,6713
7422,VEGFA,C2931384,Moyamoya disease 1,C10;C14,26861126,BEFREE,6713
7422,VEGFA,C0004096,Asthma,C08;C20,21752436,BEFREE,2841
7422,VEGFA,C0027051,Myocardial Infarction,C14,19465071,BEFREE,3393
7422,VEGFA,C0151814,Coronary Occlusion,C14,15831811,BEFREE,3393
7422,VEGFA,C0027051,Myocardial Infarction,C14,19794062,BEFREE,3393
7422,VEGFA,C0007785,Cerebral Infarction,C10;C14,23816753,BEFREE,6713
7422,VEGFA,C0013537,Eclampsia,C13,28651127,BEFREE,10763
7422,VEGFA,C0004096,Asthma,C08;C20,23391391,BEFREE,2841
7422,VEGFA,C0027051,Myocardial Infarction,C14,21091632,BEFREE,3393
7422,VEGFA,C0027051,Myocardial Infarction,C14,20139114,BEFREE,3393
7422,VEGFA,C0004096,Asthma,C08;C20,21595947,BEFREE,2841
7422,VEGFA,C0027051,Myocardial Infarction,C14,23692382,BEFREE,3393
7422,VEGFA,C0151814,Coronary Occlusion,C14,11195786,BEFREE,3393
7422,VEGFA,C0151814,Coronary Occlusion,C14,26338300,BEFREE,3393
7422,VEGFA,C0013537,Eclampsia,C13,22596155,BEFREE,10763
7422,VEGFA,C0027051,Myocardial Infarction,C14,16454353,BEFREE,3393
7422,VEGFA,C0027051,Myocardial Infarction,C14,19307480,BEFREE,3393
7422,VEGFA,C2931384,Moyamoya disease 1,C10;C14,21631222,BEFREE,6713
7422,VEGFA,C0151814,Coronary Occlusion,C14,11568057,BEFREE,3393
7422,VEGFA,C0004096,Asthma,C08;C20,15201500,LHGDN,2841
7422,VEGFA,C0027051,Myocardial Infarction,C14,21362767,BEFREE,3393
7422,VEGFA,C0004096,Asthma,C08;C20,24102466,BEFREE,2841
7422,VEGFA,C0151814,Coronary Occlusion,C14,21954009,BEFREE,3393
7422,VEGFA,C2931384,Moyamoya disease 1,C10;C14,23077562,BEFREE,6713
7422,VEGFA,C0007785,Cerebral Infarction,C10;C14,17225860,BEFREE,6713
7422,VEGFA,C0027051,Myocardial Infarction,C14,21944383,BEFREE,3393
7422,VEGFA,C0027719,Nephrosclerosis,C12;C13,24616092,BEFREE,10763
7422,VEGFA,C0027051,Myocardial Infarction,C14,26592497,BEFREE,3393
7422,VEGFA,C0027051,Myocardial Infarction,C14,22950427,BEFREE,3393
7422,VEGFA,C0004096,Asthma,C08;C20,24152156,BEFREE,2841
7422,VEGFA,C0004096,Asthma,C08;C20,19263519,CTD_human,2841
7422,VEGFA,C0004096,Asthma,C08;C20,16461129,LHGDN,2841
7422,VEGFA,C0162739,HELLP Syndrome,C13,18167313,BEFREE,10763
7422,VEGFA,C0007785,Cerebral Infarction,C10;C14,19540294,BEFREE,6713
7422,VEGFA,C0013537,Eclampsia,C13,19060000,BEFREE,10763
7422,VEGFA,C0004096,Asthma,C08;C20,21517900,BEFREE,2841
7422,VEGFA,C0007785,Cerebral Infarction,C10;C14,16121981,BEFREE,6713
7422,VEGFA,C0085207,Gestational Diabetes,C13;C18;C19,28817576,BEFREE,9351
7422,VEGFA,C0027051,Myocardial Infarction,C14,24013197,BEFREE,3393
7422,VEGFA,C0004096,Asthma,C08;C20,16961715,BEFREE,2841
7422,VEGFA,C0004096,Asthma,C08;C20,14633511,LHGDN,2841
7422,VEGFA,C0004096,Asthma,C08;C20,24043765,BEFREE,2841
7422,VEGFA,C0004096,Asthma,C08;C20,22519966,BEFREE,2841
7422,VEGFA,C0004096,Asthma,C08;C20,18298425,LHGDN,2841
7423,VEGFB,C0027051,Myocardial Infarction,C14,20019242,BEFREE,3393
7424,VEGFC,C0162739,HELLP Syndrome,C13,18167313,BEFREE,10763
7424,VEGFC,C0013537,Eclampsia,C13,22023263,BEFREE,10763
7431,VIM,C0007785,Cerebral Infarction,C10;C14,18802758,RGD,6713
7432,VIP,C0004096,Asthma,C08;C20,21419198,RGD,2841
7432,VIP,C0004096,Asthma,C08;C20,16424217,BEFREE,2841
7436,VLDLR,C0004096,Asthma,C08;C20,24733846,BEFREE,2841
7436,VLDLR,C0027051,Myocardial Infarction,C14,9409253,BEFREE,3393
7439,BEST1,C0027051,Myocardial Infarction,C14,15201543,BEFREE,3393
7442,TRPV1,C0004096,Asthma,C08;C20,22443337,BEFREE,2841
7442,TRPV1,C0004096,Asthma,C08;C20,24210884,BEFREE,2841
7442,TRPV1,C0004096,Asthma,C08;C20,20639579,BEFREE,2841
7442,TRPV1,C0004096,Asthma,C08;C20,25585038,BEFREE,2841
7442,TRPV1,C0004096,Asthma,C08;C20,25715236,BEFREE,2841
7442,TRPV1,C0004096,Asthma,C08;C20,23443229,BEFREE,2841
7442,TRPV1,C0004096,Asthma,C08;C20,23453702,BEFREE,2841
7448,VTN,C0004096,Asthma,C08;C20,25768308,BEFREE,2841
7450,VWF,C0027051,Myocardial Infarction,C14,26771163,BEFREE,3393
7450,VWF,C0027051,Myocardial Infarction,C14,16684956,BEFREE,3393
7450,VWF,C0027051,Myocardial Infarction,C14,19435557,RGD,3393
7450,VWF,C0027051,Myocardial Infarction,C14,17619827,LHGDN,3393
7450,VWF,C0027051,Myocardial Infarction,C14,19706887,BEFREE,3393
7450,VWF,C0027051,Myocardial Infarction,C14,16337503,BEFREE,3393
7450,VWF,C0027051,Myocardial Infarction,C14,18194418,LHGDN,3393
7450,VWF,C0027051,Myocardial Infarction,C14,12534452,BEFREE,3393
7450,VWF,C0027051,Myocardial Infarction,C14,16168297,BEFREE,3393
7450,VWF,C0007785,Cerebral Infarction,C10;C14,19687510,BEFREE,6713
7450,VWF,C0027051,Myocardial Infarction,C14,11736957,BEFREE,3393
7450,VWF,C0027051,Myocardial Infarction,C14,17053057,LHGDN,3393
7450,VWF,C0027051,Myocardial Infarction,C14,21342431,BEFREE,3393
7453,WARS,C0027051,Myocardial Infarction,C14,15939065,BEFREE,3393
7454,WAS,C0013537,Eclampsia,C13,24125947,BEFREE,10763
7466,WFS1,C0011880,Diabetic Ketoacidosis,C18;C19,23755131,BEFREE,9351
7471,WNT1,C0004096,Asthma,C08;C20,23845395,BEFREE,2841
7476,WNT7A,C0004096,Asthma,C08;C20,26655831,BEFREE,2841
7481,WNT11,C0027051,Myocardial Infarction,C14,26882996,BEFREE,3393
7494,XBP1,C0027051,Myocardial Infarction,C14,26572862,BEFREE,3393
7494,XBP1,C0271650,Impaired glucose tolerance,C18,27325692,CTD_human,9351
7498,XDH,C0004096,Asthma,C08;C20,12774669,LHGDN,2841
7498,XDH,C0751848,Thrombotic Infarction- Middle Cerebral Artery,C10;C14,12374626,CTD_human,6713
7515,XRCC1,C0004096,Asthma,C08;C20,20819327,BEFREE,2841
7515,XRCC1,C0027051,Myocardial Infarction,C14,18712175,LHGDN,3393
7515,XRCC1,C0027051,Myocardial Infarction,C14,25703835,BEFREE,3393
7528,YY1,C0004096,Asthma,C08;C20,18414509,BEFREE,2841
7528,YY1,C0004096,Asthma,C08;C20,11167957,BEFREE,2841
7528,YY1,C0004096,Asthma,C08;C20,18423564,BEFREE,2841
7534,YWHAZ,C0004096,Asthma,C08;C20,20052409,BEFREE,2841
7534,YWHAZ,C0027051,Myocardial Infarction,C14,16115226,BEFREE,3393
7534,YWHAZ,C0007785,Cerebral Infarction,C10;C14,20716364,BEFREE,6713
7534,YWHAZ,C0271650,Impaired glucose tolerance,C18,19563529,BEFREE,9351
7538,ZFP36,C0004096,Asthma,C08;C20,25724669,BEFREE,2841
7593,MZF1,C0004096,Asthma,C08;C20,2227373,BEFREE,2841
7704,ZBTB16,C0004096,Asthma,C08;C20,25918132,GWASCAT,2841
7750,ZMYM2,C0004096,Asthma,C08;C20,25010197,BEFREE,2841
7753,ZNF202,C0027051,Myocardial Infarction,C14,16289551,LHGDN,3393
7753,ZNF202,C0027051,Myocardial Infarction,C14,16289551,BEFREE,3393
7779,SLC30A1,C0004096,Asthma,C08;C20,19598279,BEFREE,2841
7804,LRP8,C0027051,Myocardial Infarction,C14,18592168,BEFREE,3393
7804,LRP8,C0027051,Myocardial Infarction,C14,24867879,BEFREE,3393
7804,LRP8,C0027051,Myocardial Infarction,C14,17847002,BEFREE,3393
7804,LRP8,C0027051,Myocardial Infarction,C14,23524007,BEFREE,3393
7804,LRP8,C0027051,Myocardial Infarction,C14,24840660,BEFREE,3393
7804,LRP8,C0027051,Myocardial Infarction,C14,19439088,BEFREE,3393
7818,DAP3,C0004096,Asthma,C08;C20,15179560,LHGDN,2841
7827,NPHS2,C0027719,Nephrosclerosis,C12;C13,14569107,BEFREE,10763
7840,ALMS1,C0027051,Myocardial Infarction,C14,24122612,BEFREE,3393
7852,CXCR4,C0027051,Myocardial Infarction,C14,15550692,BEFREE,3393
7852,CXCR4,C0027051,Myocardial Infarction,C14,20133817,BEFREE,3393
7852,CXCR4,C0271650,Impaired glucose tolerance,C18,25303939,BEFREE,9351
7852,CXCR4,C0027051,Myocardial Infarction,C14,17640962,BEFREE,3393
7857,SCG2,C0027051,Myocardial Infarction,C14,25377726,BEFREE,3393
7857,SCG2,C0027051,Myocardial Infarction,C14,22655045,BEFREE,3393
7857,SCG2,C0027051,Myocardial Infarction,C14,23081990,BEFREE,3393
7874,USP7,C0027051,Myocardial Infarction,C14,12388300,BEFREE,3393
7919,DDX39B,C0004096,Asthma,C08;C20,21790008,GWASDB,2841
7919,DDX39B,C0027051,Myocardial Infarction,C14,17517687,BEFREE,3393
7919,DDX39B,C0027051,Myocardial Infarction,C14,12426569,BEFREE,3393
7919,DDX39B,C0027051,Myocardial Infarction,C14,17517687,LHGDN,3393
7919,DDX39B,C0027051,Myocardial Infarction,C14,15843211,BEFREE,3393
7941,PLA2G7,C0027051,Myocardial Infarction,C14,16689754,BEFREE,3393
7941,PLA2G7,C0027051,Myocardial Infarction,C14,19034521,BEFREE,3393
7941,PLA2G7,C0027051,Myocardial Infarction,C14,15990594,BEFREE,3393
7941,PLA2G7,C0027051,Myocardial Infarction,C14,19034521,LHGDN,3393
7941,PLA2G7,C0004096,Asthma,C08;C20,12547653,BEFREE,2841
7941,PLA2G7,C0004096,Asthma,C08;C20,11535107,BEFREE,2841
7941,PLA2G7,C0027051,Myocardial Infarction,C14,10781653,BEFREE,3393
7941,PLA2G7,C0027051,Myocardial Infarction,C14,12801611,BEFREE,3393
7941,PLA2G7,C0027051,Myocardial Infarction,C14,21130994,BEFREE,3393
7941,PLA2G7,C0004096,Asthma,C08;C20,10194471,BEFREE,2841
7941,PLA2G7,C0004096,Asthma,C08;C20,10733466,CTD_human,2841
7941,PLA2G7,C0007785,Cerebral Infarction,C10;C14,16086290,LHGDN,6713
7952,TNDM,C1833104,DIABETES MELLITUS- PERMANENT NEONATAL,C18;C19,25306193,BEFREE,9351
7952,TNDM,C1833104,DIABETES MELLITUS- PERMANENT NEONATAL,C18;C19,18279778,BEFREE,9351
7965,AIMP2,C0004096,Asthma,C08;C20,25724669,BEFREE,2841
7965,AIMP2,C0004096,Asthma,C08;C20,26517722,BEFREE,2841
7965,AIMP2,C0004096,Asthma,C08;C20,12641490,BEFREE,2841
7971,GHS,C0027051,Myocardial Infarction,C14,26607700,BEFREE,3393
7984,ARHGEF5,C0004096,Asthma,C08;C20,28434117,BEFREE,2841
7984,ARHGEF5,C0004096,Asthma,C08;C20,15683615,BEFREE,2841
7984,ARHGEF5,C0004096,Asthma,C08;C20,16938542,BEFREE,2841
7984,ARHGEF5,C0004096,Asthma,C08;C20,15867855,BEFREE,2841
7984,ARHGEF5,C0004096,Asthma,C08;C20,20415862,BEFREE,2841
7984,ARHGEF5,C0004096,Asthma,C08;C20,18727494,BEFREE,2841
7984,ARHGEF5,C0004096,Asthma,C08;C20,17570927,BEFREE,2841
7984,ARHGEF5,C0004096,Asthma,C08;C20,21339644,BEFREE,2841
7984,ARHGEF5,C0004096,Asthma,C08;C20,11725301,BEFREE,2841
7984,ARHGEF5,C0004096,Asthma,C08;C20,19494522,BEFREE,2841
7984,ARHGEF5,C0004096,Asthma,C08;C20,15153541,BEFREE,2841
7984,ARHGEF5,C0004096,Asthma,C08;C20,17277130,BEFREE,2841
7991,TUSC3,C0004096,Asthma,C08;C20,22424883,BEFREE,2841
8013,NR4A3,C0004096,Asthma,C08;C20,8711779,BEFREE,2841
8013,NR4A3,C0004096,Asthma,C08;C20,12225254,BEFREE,2841
8038,ADAM12,C0013537,Eclampsia,C13,23770704,BEFREE,10763
8038,ADAM12,C0004096,Asthma,C08;C20,26553447,BEFREE,2841
8050,PDHX,C1833382,MATURITY-ONSET DIABETES OF THE YOUNG- TYPE IV (disorder),C18;C19,11834421,BEFREE,9351
8061,FOSL1,C0004096,Asthma,C08;C20,26646719,BEFREE,2841
8061,FOSL1,C0004096,Asthma,C08;C20,22461694,BEFREE,2841
8086,AAAS,C2931384,Moyamoya disease 1,C10;C14,26126547,BEFREE,6713
8086,AAAS,C2931384,Moyamoya disease 1,C10;C14,24658080,BEFREE,6713
8163,CDR3,C0004096,Asthma,C08;C20,10691908,BEFREE,2841
8175,SF3A2,C0027051,Myocardial Infarction,C14,24916648,BEFREE,3393
8190,MIA,C0027051,Myocardial Infarction,C14,21264445,BEFREE,3393
8204,NRIP1,C0027051,Myocardial Infarction,C14,22503866,CTD_human,3393
8205,TAM,C0004096,Asthma,C08;C20,24659691,BEFREE,2841
8216,LZTR1,C0027051,Myocardial Infarction,C14,21211798,GWASDB,3393
8288,EPX,C0004096,Asthma,C08;C20,24802755,BEFREE,2841
8294,HIST1H4I,C0004096,Asthma,C08;C20,24418482,BEFREE,2841
8301,PICALM,C0271650,Impaired glucose tolerance,C18,28316001,BEFREE,9351
8301,PICALM,C0085207,Gestational Diabetes,C13;C18;C19,28316001,BEFREE,9351
8315,BRAP,C0027051,Myocardial Infarction,C14,22085839,BEFREE,3393
8315,BRAP,C0027051,Myocardial Infarction,C14,19198608,BEFREE,3393
8315,BRAP,C0027051,Myocardial Infarction,C14,19198608,CTD_human,3393
8315,BRAP,C0027051,Myocardial Infarction,C14,23356535,BEFREE,3393
8315,BRAP,C0027051,Myocardial Infarction,C14,24916648,GWASCAT,3393
8315,BRAP,C0027051,Myocardial Infarction,C14,24916648,GWASDB,3393
8315,BRAP,C0027051,Myocardial Infarction,C14,21301165,BEFREE,3393
8315,BRAP,C0027051,Myocardial Infarction,C14,21670849,BEFREE,3393
8315,BRAP,C0027051,Myocardial Infarction,C14,21107343,GWASDB,3393
8359,HIST1H4A,C0004096,Asthma,C08;C20,24418482,BEFREE,2841
8360,HIST1H4D,C0004096,Asthma,C08;C20,24418482,BEFREE,2841
8361,HIST1H4F,C0004096,Asthma,C08;C20,24418482,BEFREE,2841
8362,HIST1H4K,C0004096,Asthma,C08;C20,24418482,BEFREE,2841
8363,HIST1H4J,C0004096,Asthma,C08;C20,24418482,BEFREE,2841
8364,HIST1H4C,C0004096,Asthma,C08;C20,24418482,BEFREE,2841
8365,HIST1H4H,C0004096,Asthma,C08;C20,24418482,BEFREE,2841
8366,HIST1H4B,C0004096,Asthma,C08;C20,24418482,BEFREE,2841
8367,HIST1H4E,C0004096,Asthma,C08;C20,24418482,BEFREE,2841
8368,HIST1H4L,C0004096,Asthma,C08;C20,24418482,BEFREE,2841
8370,HIST2H4A,C0004096,Asthma,C08;C20,24418482,BEFREE,2841
8395,PIP5K1B,C0004096,Asthma,C08;C20,24188128,BEFREE,2841
8398,PLA2G6,C0027051,Myocardial Infarction,C14,9671001,BEFREE,3393
8398,PLA2G6,C0027051,Myocardial Infarction,C14,10329065,BEFREE,3393
8398,PLA2G6,C0027051,Myocardial Infarction,C14,9700201,BEFREE,3393
8398,PLA2G6,C0027051,Myocardial Infarction,C14,9241754,BEFREE,3393
8398,PLA2G6,C0027051,Myocardial Infarction,C14,15147527,BEFREE,3393
8398,PLA2G6,C0027051,Myocardial Infarction,C14,11812069,BEFREE,3393
8398,PLA2G6,C0027051,Myocardial Infarction,C14,9716140,BEFREE,3393
8398,PLA2G6,C0027051,Myocardial Infarction,C14,15565371,BEFREE,3393
8398,PLA2G6,C0027051,Myocardial Infarction,C14,9569182,BEFREE,3393
8398,PLA2G6,C0004096,Asthma,C08;C20,20052409,BEFREE,2841
8398,PLA2G6,C0027051,Myocardial Infarction,C14,24988220,BEFREE,3393
8398,PLA2G6,C0027051,Myocardial Infarction,C14,9093541,BEFREE,3393
8398,PLA2G6,C0013537,Eclampsia,C13,14580379,BEFREE,10763
8398,PLA2G6,C0027051,Myocardial Infarction,C14,11053714,BEFREE,3393
8398,PLA2G6,C0027051,Myocardial Infarction,C14,12791034,BEFREE,3393
8399,PLA2G10,C0004096,Asthma,C08;C20,24571371,BEFREE,2841
8399,PLA2G10,C0004096,Asthma,C08;C20,21652694,BEFREE,2841
8399,PLA2G10,C0004096,Asthma,C08;C20,24204651,BEFREE,2841
8399,PLA2G10,C0004096,Asthma,C08;C20,20052409,BEFREE,2841
8399,PLA2G10,C0004096,Asthma,C08;C20,23614662,BEFREE,2841
8431,NR0B2,C0004096,Asthma,C08;C20,22371396,BEFREE,2841
8431,NR0B2,C0004096,Asthma,C08;C20,18441283,BEFREE,2841
8434,RECK,C0004096,Asthma,C08;C20,17088949,BEFREE,2841
